ID	Gene EFW ID	Gene	contig	start	stop
gene	EFW9900026129	Protein of unknown function	contig1311	454594	457764
gene	EFW9900026130	Protein of unknown function	contig1311	458932	461425
gene	EFW9900026131	Protein of unknown function	contig1311	557708	560389
gene	EFW9900025209	Similar to topbp1-A: DNA topoisomerase 2-binding protein 1-A (Xenopus laevis OX%3D8355)	contig1313	541	5412
gene	EFW9900025210	Similar to SNAP33: SNAP25 homologous protein SNAP33 (Arabidopsis thaliana OX%3D3702)	contig1313	57641	61420
gene	EFW9900025211	Similar to At5g07830: Heparanase-like protein 1 (Arabidopsis thaliana OX%3D3702)	contig1313	101190	105416
gene	EFW9900025212	Protein of unknown function	contig1313	182009	192447
gene	EFW9900025213	Similar to ABCG29: ABC transporter G family member 29 (Arabidopsis thaliana OX%3D3702)	contig1313	205402	206025
gene	EFW9900025214	Protein of unknown function	contig1313	208938	210416
gene	EFW9900025215	Similar to SCAPER: S phase cyclin A-associated protein in the endoplasmic reticulum (Homo sapiens OX%3D9606)	contig1313	254895	261947
gene	EFW9900025216	Similar to ZRANB3: DNA annealing helicase and endonuclease ZRANB3 (Bos taurus OX%3D9913)	contig1313	354942	357080
gene	EFW9900025217	Similar to Zranb3: DNA annealing helicase and endonuclease ZRANB3 (Mus musculus OX%3D10090)	contig1313	358072	377139
gene	EFW9900025218	Similar to REM1.4: Remorin 1.4 (Arabidopsis thaliana OX%3D3702)	contig1313	472365	473615
gene	EFW9900025219	Similar to BHLH72: Transcription factor PIF7 (Arabidopsis thaliana OX%3D3702)	contig1313	667001	670354
gene	EFW9900025220	Protein of unknown function	contig1313	679698	682629
gene	EFW9900027619	Protein of unknown function	contig1320	143	2606
gene	EFW9900021973	Similar to ATL18: RING-H2 finger protein ATL18 (Arabidopsis thaliana OX%3D3702)	contig1335	6068	7398
gene	EFW9900021974	Protein of unknown function	contig1335	16639	23539
gene	EFW9900021975	Similar to Ipo9: Importin-9 (Mus musculus OX%3D10090)	contig1335	28958	43930
gene	EFW9900021976	Protein of unknown function	contig1335	49144	51044
gene	EFW9900021977	Protein of unknown function	contig1335	74670	85582
gene	EFW9900021978	Protein of unknown function	contig1335	125462	126685
gene	EFW9900021979	Protein of unknown function	contig1335	213533	217312
gene	EFW9900021980	Similar to AAPT1: Choline/ethanolaminephosphotransferase 1 (Arabidopsis thaliana OX%3D3702)	contig1335	223036	230802
gene	EFW9900021981	Similar to SSL10: Protein STRICTOSIDINE SYNTHASE-LIKE 10 (Arabidopsis thaliana OX%3D3702)	contig1335	259822	265474
gene	EFW9900021982	Similar to KCR1: Very-long-chain 3-oxoacyl-CoA reductase 1 (Arabidopsis thaliana OX%3D3702)	contig1335	325168	347784
gene	EFW9900021983	Similar to NIK2: Protein NSP-INTERACTING KINASE 2 (Arabidopsis thaliana OX%3D3702)	contig1335	381959	385921
gene	EFW9900021984	Similar to At1g13570: F-box/FBD/LRR-repeat protein At1g13570 (Arabidopsis thaliana OX%3D3702)	contig1335	386536	388959
gene	EFW9900021985	Similar to TTM2: Inorganic pyrophosphatase TTM2 (Arabidopsis thaliana OX%3D3702)	contig1335	402430	408879
gene	EFW9900021986	Protein of unknown function	contig1335	476468	477052
gene	EFW9900021987	Similar to AP4M: AP-4 complex subunit mu (Arabidopsis thaliana OX%3D3702)	contig1335	487479	488831
gene	EFW9900021988	Similar to BHLH53: Transcription factor bHLH53 (Arabidopsis thaliana OX%3D3702)	contig1335	489110	490476
gene	EFW9900021989	Similar to At4g30220: Probable small nuclear ribonucleoprotein F (Arabidopsis thaliana OX%3D3702)	contig1335	495607	506959
gene	EFW9900021990	Similar to RRP44A: Exosome complex exonuclease RRP44 homolog A (Arabidopsis thaliana OX%3D3702)	contig1335	512861	521190
gene	EFW9900021991	Similar to PER11: Peroxidase 11 (Arabidopsis thaliana OX%3D3702)	contig1335	533266	535479
gene	EFW9900021992	Protein of unknown function	contig1335	536916	538484
gene	EFW9900021993	Protein of unknown function	contig1335	543632	546146
gene	EFW9900021994	Similar to At1g13580: LAG1 longevity assurance homolog 3 (Arabidopsis thaliana OX%3D3702)	contig1335	550211	556510
gene	EFW9900021995	Similar to PGD2: 6-phosphogluconate dehydrogenase%2C decarboxylating 2 (Arabidopsis thaliana OX%3D3702)	contig1335	618672	620012
gene	EFW9900021996	Similar to PSK3: Phytosulfokines 3 (Arabidopsis thaliana OX%3D3702)	contig1335	664653	665276
gene	EFW9900021997	Similar to BZIP43: Basic leucine zipper 43 (Arabidopsis thaliana OX%3D3702)	contig1335	762194	769092
gene	EFW9900021998	Similar to PHYLLO: Protein PHYLLO%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1335	829116	839942
gene	EFW9900021999	Similar to PHYLLO: Protein PHYLLO%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1335	841405	846621
gene	EFW9900022000	Protein of unknown function	contig1335	874893	881442
gene	EFW9900022001	Similar to IRX7: Probable glucuronoxylan glucuronosyltransferase IRX7 (Arabidopsis thaliana OX%3D3702)	contig1335	908064	911085
gene	EFW9900022002	Protein of unknown function	contig1335	938063	941641
gene	EFW9900022003	Protein of unknown function	contig1335	946130	949226
gene	EFW9900022004	Protein of unknown function	contig1335	972125	984988
gene	EFW9900022005	Similar to BHLH49: Transcription factor bHLH49 (Arabidopsis thaliana OX%3D3702)	contig1335	1004539	1008462
gene	EFW9900022006	Similar to PCMP-H22: Putative pentatricopeptide repeat-containing protein At1g68930 (Arabidopsis thaliana OX%3D3702)	contig1335	1033005	1035236
gene	EFW9900022007	Similar to PUB42: Putative U-box domain-containing protein 42 (Arabidopsis thaliana OX%3D3702)	contig1335	1035655	1044048
gene	EFW9900022008	Similar to RPOT1: DNA-directed RNA polymerase 1%2C mitochondrial (Nicotiana sylvestris OX%3D4096)	contig1335	1060277	1068565
gene	EFW9900022009	Similar to HSP90-5: Heat shock protein 90-5%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1335	1079985	1088854
gene	EFW9900022010	Similar to At1g13630: Putative pentatricopeptide repeat-containing protein At1g13630 (Arabidopsis thaliana OX%3D3702)	contig1335	1156499	1162398
gene	EFW9900022011	Similar to UGT89A2: UDP-glycosyltransferase 89A2 (Arabidopsis thaliana OX%3D3702)	contig1335	1156856	1158295
gene	EFW9900022012	Similar to tag: DNA-3-methyladenine glycosylase (Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX%3D71421)	contig1335	1168341	1171544
gene	EFW9900022013	Protein of unknown function	contig1335	1173722	1175258
gene	EFW9900022014	Protein of unknown function	contig1335	1175257	1192348
gene	EFW9900022015	Similar to PI4KG7: Phosphatidylinositol 4-kinase gamma 7 (Arabidopsis thaliana OX%3D3702)	contig1335	1227836	1232586
gene	EFW9900027367	Similar to At1g75680: Endoglucanase 10 (Arabidopsis thaliana OX%3D3702)	contig1337	56329	61818
gene	EFW9900027368	Similar to CUTA: Protein CutA%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1337	67088	71039
gene	EFW9900027369	Similar to BIM2: Transcription factor BIM2 (Arabidopsis thaliana OX%3D3702)	contig1337	89835	93609
gene	EFW9900027370	Similar to RRT1: Rhamnogalacturonan I rhamnosyltransferase 1 (Arabidopsis thaliana OX%3D3702)	contig1337	93608	96775
gene	EFW9900027371	Similar to ptrB: Protease 2 (Moraxella lacunata OX%3D477)	contig1337	120994	125606
gene	EFW9900027372	Protein of unknown function	contig1337	134724	137702
gene	EFW9900024669	Protein of unknown function	contig1339	16312	21014
gene	EFW9900024670	Similar to GEK1: D-aminoacyl-tRNA deacylase (Arabidopsis thaliana OX%3D3702)	contig1339	55662	59096
gene	EFW9900024671	Similar to TSNAX: Translin-associated protein X (Macaca fascicularis OX%3D9541)	contig1339	69758	73361
gene	EFW9900024672	Similar to SOT5: Cytosolic sulfotransferase 5 (Arabidopsis thaliana OX%3D3702)	contig1339	143299	144366
gene	EFW9900024673	Protein of unknown function	contig1339	181529	188007
gene	EFW9900024674	Protein of unknown function	contig1339	233162	235943
gene	EFW9900024675	Similar to ACR4: ACT domain-containing protein ACR4 (Arabidopsis thaliana OX%3D3702)	contig1339	323829	326487
gene	EFW9900024676	Similar to NOP14: Nucleolar protein 14 (Homo sapiens OX%3D9606)	contig1339	372961	378987
gene	EFW9900024677	Protein of unknown function	contig1339	420467	422189
gene	EFW9900024678	Similar to AP1: Floral homeotic protein APETALA 1 (Arabidopsis thaliana OX%3D3702)	contig1339	459628	467467
gene	EFW9900024679	Similar to CMB1: MADS-box protein CMB1 (Dianthus caryophyllus OX%3D3570)	contig1339	528326	537017
gene	EFW9900024680	Similar to CMB1: MADS-box protein CMB1 (Dianthus caryophyllus OX%3D3570)	contig1339	549125	562857
gene	EFW9900024681	Protein of unknown function	contig1339	570715	576211
gene	EFW9900024682	Similar to CMB1: MADS-box protein CMB1 (Dianthus caryophyllus OX%3D3570)	contig1339	651523	658274
gene	EFW9900024683	Similar to At1g69160: Protein BIG GRAIN 1-like E (Arabidopsis thaliana OX%3D3702)	contig1339	759708	760895
gene	EFW9900024684	Similar to SPL6: Squamosa promoter-binding-like protein 6 (Arabidopsis thaliana OX%3D3702)	contig1339	795821	800918
gene	EFW9900024685	Similar to CRC: Protein CRABS CLAW (Arabidopsis thaliana OX%3D3702)	contig1339	837922	841172
gene	EFW9900024686	Protein of unknown function	contig1339	888598	896450
gene	EFW9900015743	Similar to TIC214: Protein TIC 214 (Daucus carota OX%3D4039)	contig1341	211	531
gene	EFW9900015744	Similar to UPTG2: Probable UDP-arabinopyranose mutase 2 (Solanum tuberosum OX%3D4113)	contig1341	14261	16829
gene	EFW9900015745	Protein of unknown function	contig1341	45438	47889
gene	EFW9900015746	Similar to GRF12: 14-3-3-like protein GF14 iota (Arabidopsis thaliana OX%3D3702)	contig1341	48768	51881
gene	EFW9900015747	Similar to CB5-A: Cytochrome b5 isoform A (Arabidopsis thaliana OX%3D3702)	contig1341	72876	75539
gene	EFW9900015748	Protein of unknown function	contig1341	75750	78320
gene	EFW9900015749	Similar to TPT: Triose phosphate/phosphate translocator TPT%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1341	103494	108310
gene	EFW9900015750	Similar to TPT: Triose phosphate/phosphate translocator TPT%2C chloroplastic (Oryza sativa subsp. japonica OX%3D39947)	contig1341	148235	151972
gene	EFW9900015751	Similar to At1g26460: Pentatricopeptide repeat-containing protein At1g26460%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1341	152117	156615
gene	EFW9900015752	Similar to PDCB3: PLASMODESMATA CALLOSE-BINDING PROTEIN 3 (Arabidopsis thaliana OX%3D3702)	contig1341	236754	239165
gene	EFW9900015753	Similar to mhpC: 2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (Burkholderia vietnamiensis (strain G4 / LMG 22486) OX%3D269482)	contig1341	239369	246851
gene	EFW9900015754	Similar to Erlin2: Erlin-2 (Mus musculus OX%3D10090)	contig1341	269006	273222
gene	EFW9900015755	Similar to UPS2: Ureide permease 2 (Arabidopsis thaliana OX%3D3702)	contig1341	275014	286961
gene	EFW9900015756	Similar to RUS3: Protein root UVB sensitive 3 (Arabidopsis thaliana OX%3D3702)	contig1341	287207	292388
gene	EFW9900015757	Similar to At1g69290: Pentatricopeptide repeat-containing protein At1g69290 (Arabidopsis thaliana OX%3D3702)	contig1341	292590	294545
gene	EFW9900015758	Similar to dazap1: DAZ-associated protein 1 (Xenopus laevis OX%3D8355)	contig1341	302397	303269
gene	EFW9900015759	Protein of unknown function	contig1341	319282	321936
gene	EFW9900015760	Similar to PAP1: Probable inactive purple acid phosphatase 1 (Arabidopsis thaliana OX%3D3702)	contig1341	332890	338594
gene	EFW9900015761	Similar to tmem18: Transmembrane protein 18 (Xenopus tropicalis OX%3D8364)	contig1341	339202	339693
gene	EFW9900015762	Similar to MRS2-5: Magnesium transporter MRS2-5 (Arabidopsis thaliana OX%3D3702)	contig1341	376467	379654
gene	EFW9900015763	Protein of unknown function	contig1341	379412	382322
gene	EFW9900015764	Protein of unknown function	contig1341	381095	381772
gene	EFW9900015765	Protein of unknown function	contig1341	381839	382081
gene	EFW9900015766	Protein of unknown function	contig1341	427782	431663
gene	EFW9900015767	Similar to AFP2: Ninja-family protein AFP2 (Arabidopsis thaliana OX%3D3702)	contig1341	437770	441241
gene	EFW9900015768	Similar to ASNSD1: Asparagine synthetase domain-containing protein 1 (Gallus gallus OX%3D9031)	contig1341	473951	478899
gene	EFW9900015769	Similar to RID1: Pre-mRNA-splicing factor ATP-dependent RNA helicase DEAH10 (Arabidopsis thaliana OX%3D3702)	contig1341	483791	494822
gene	EFW9900015770	Similar to MES13: Putative methylesterase 13%2C chloroplastic (Arabidopsis thaliana OX%3D3702)	contig1341	496531	499545
gene	EFW9900015771	Similar to At2g03690: Ubiquinone biosynthesis protein COQ4 homolog%2C mitochondrial (Arabidopsis thaliana OX%3D3702)	contig1341	525252	526858
gene	EFW9900015772	Similar to SP1L1: Protein SPIRAL1-like 1 (Arabidopsis thaliana OX%3D3702)	contig1341	530694	533392
gene	EFW9900015773	Similar to rimP: Ribosome maturation factor RimP (Leptospira borgpetersenii serovar Hardjo-bovis (strain L550) OX%3D355276)	contig1341	546142	554365
gene	EFW9900015774	Protein of unknown function	contig1341	552077	552847
gene	EFW9900015775	Protein of unknown function	contig1341	571746	585579
gene	EFW9900015776	Protein of unknown function	contig1341	602463	602833
gene	EFW9900015777	Similar to PGL1: Probable 6-phosphogluconolactonase 1 (Arabidopsis thaliana OX%3D3702)	contig1341	614416	618455
gene	EFW9900015778	Similar to SNAP30: Putative SNAP25 homologous protein SNAP30 (Arabidopsis thaliana OX%3D3702)	contig1341	635877	637299
gene	EFW9900015779	Similar to PAP2: Probable inactive purple acid phosphatase 2 (Arabidopsis thaliana OX%3D3702)	contig1341	667877	671169
gene	EFW9900015780	Similar to MitHPPK/DHPS: Folate synthesis bifunctional protein%2C mitochondrial (Pisum sativum OX%3D3888)	contig1341	672354	672955
gene	EFW9900015781	Similar to Ppie: Peptidyl-prolyl cis-trans isomerase E (Mus musculus OX%3D10090)	contig1341	674286	676302
gene	EFW9900015782	Similar to At1g13860: Probable methyltransferase PMT4 (Arabidopsis thaliana OX%3D3702)	contig1341	693742	698697
gene	EFW9900015783	Similar to ATL27: NEP1-interacting protein-like 1 (Arabidopsis thaliana OX%3D3702)	contig1341	707339	708073
gene	EFW9900015784	Similar to Cbwd1: COBW domain-containing protein 1 (Rattus norvegicus OX%3D10116)	contig1341	712872	716816
gene	EFW9900015785	Similar to BGLU40: Beta-glucosidase 40 (Arabidopsis thaliana OX%3D3702)	contig1341	749410	752501
gene	EFW9900015786	Similar to BGLU40: Beta-glucosidase 40 (Arabidopsis thaliana OX%3D3702)	contig1341	764850	765878
gene	EFW9900015787	Similar to BGLU6: Beta-glucosidase 6 (Oryza sativa subsp. japonica OX%3D39947)	contig1341	783670	794718
gene	EFW9900015788	Similar to BGLU40: Beta-glucosidase 40 (Arabidopsis thaliana OX%3D3702)	contig1341	839915	850373
gene	EFW9900015789	Similar to ZAT4: Zinc finger protein ZAT4 (Arabidopsis thaliana OX%3D3702)	contig1341	869050	871434
gene	EFW9900015790	Similar to VLN4: Villin-4 (Oryza sativa subsp. japonica OX%3D39947)	contig1341	899805	902626
gene	EFW9900015791	Similar to WRKY57: Probable WRKY transcription factor 57 (Arabidopsis thaliana OX%3D3702)	contig1341	926735	931389
gene	EFW9900015792	Protein of unknown function	contig1341	1008762	1010718
gene	EFW9900015793	Similar to At5g07830: Heparanase-like protein 1 (Arabidopsis thaliana OX%3D3702)	contig1341	1112055	1116944
gene	EFW9900015794	Protein of unknown function	contig1341	1134245	1134921
gene	EFW9900015795	Similar to Psmd10: 26S proteasome non-ATPase regulatory subunit 10 (Mus musculus OX%3D10090)	contig1341	1194644	1196413
gene	EFW9900015796	Similar to PXC3: Leucine-rich repeat receptor-like tyrosine-protein kinase PXC3 (Arabidopsis thaliana OX%3D3702)	contig1341	1213653	1216957
gene	EFW9900015797	Similar to gdap2: Protein GDAP2 homolog (Nematostella vectensis OX%3D45351)	contig1341	1236205	1242889
gene	EFW9900015798	Protein of unknown function	contig1341	1245434	1248029
gene	EFW9900015799	Protein of unknown function	contig1341	1248919	1253499
gene	EFW9900015800	Similar to RMD1: Sporulation protein RMD1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX%3D559292)	contig1341	1255671	1259572
gene	EFW9900015801	Similar to EIF-5A2: Eukaryotic translation initiation factor 5A-2 (Nicotiana plumbaginifolia OX%3D4092)	contig1341	1303930	1306018
gene	EFW9900015802	Similar to IPK: Isopentenyl phosphate kinase (Arabidopsis thaliana OX%3D3702)	contig1341	1306451	1310303
gene	EFW9900015803	Protein of unknown function	contig1341	1362434	1363571
gene	EFW9900015804	Protein of unknown function	contig1341	1364641	1365231
gene	EFW9900015805	Protein of unknown function	contig1341	1382507	1384891
gene	EFW9900015806	Similar to ycf2-A: Protein Ycf2 (Citrus sinensis OX%3D2711)	contig1341	1434731	1449311
gene	EFW9900015807	Similar to PAT22: Probable protein S-acyltransferase 22 (Arabidopsis thaliana OX%3D3702)	contig1341	1524957	1530579
gene	EFW9900015808	Similar to SPL2: E3 ubiquitin-protein ligase SPL2 (Arabidopsis thaliana OX%3D3702)	contig1341	1537678	1540931
gene	EFW9900015809	Protein of unknown function	contig1341	1590082	1591098
gene	EFW9900015810	Protein of unknown function	contig1341	1633439	1634521
gene	EFW9900015811	Protein of unknown function	contig1341	1638268	1642061
gene	EFW9900015812	Similar to DDB_G0285389: Protein UXT homolog (Dictyostelium discoideum OX%3D44689)	contig1341	1648824	1651628
gene	EFW9900015813	Protein of unknown function	contig1341	1656906	1657706
gene	EFW9900015814	Similar to AGO7: Protein argonaute 7 (Arabidopsis thaliana OX%3D3702)	contig1341	1668146	1676949
gene	EFW9900015815	Similar to ERN1: Ethylene-responsive transcription factor ERN1 (Medicago truncatula OX%3D3880)	contig1341	1691399	1693624
gene	EFW9900015816	Similar to At1g69450: CSC1-like protein At1g69450 (Arabidopsis thaliana OX%3D3702)	contig1341	1722344	1727797
gene	EFW9900015817	Similar to PDIL2-2: Protein disulfide-isomerase like 2-2 (Arabidopsis thaliana OX%3D3702)	contig1341	1742858	1746376
gene	EFW9900015818	Similar to ZW10: Centromere/kinetochore protein zw10 homolog (Arabidopsis thaliana OX%3D3702)	contig1341	1752734	1759198
